JCT11092	46700	270	0	1	0	0	1
JCT11093	46700	271	0	1	0	0	1
JCT11094	46700	272	0	1	0	0	1
JCT11095	46700	273	0	1	0	0	1
JCT11096	46700	274	0	1	0	0	1
JCT11097	46700	275	0	1	0	0	1
JCT11098	46700	276	0	1	0	0	1
JCT11099	46700	277	0	1	0	0	1
JCT11100	46700	278	0	1	0	0	1
JCT11101	46700	279	0	1	0	0	1
JCT11102	46700	280	0	1	0	0	1
JCT11103	46700	281	0	1	0	0	1
JCT11104	46700	282	0	1	0	0	1
JCT11105	46700	283	0	1	0	0	1
JCT11106	46700	284	0	1	0	0	1
JCT11107	46700	285	0	1	0	0	1
JCT11108	46700	286	0	1	0	0	1
JCT11109	46700	287	0	1	0	0	1
JCT11110	46700	288	0	1	0	0	1
JCT11111	46700	289	0	1	0	0	1
JCT11112	46700	290	0	1	0	0	1
JCT11113	46700	291	0	1	0	0	1
JCT11114	46700	292	0	1	0	0	1
JCT11115	46700	293	0	1	0	0	1
JCT11116	46700	294	0	1	0	0	1
JCT11117	46700	295	0	1	0	0	1
JCT11118	46700	296	0	1	0	0	1
JCT11119	46700	297	0	1	0	0	1
JCT11120	46700	298	0	1	0	0	1
JCT11121	46700	299	6	1	0	0	1
JCT11122	46700	299	7	1	0	0	1
JCT11123	46700	300	0	1	0	0	1
JCT11124	46700	302	0	1	0	0	1
JCT11125	46700	304	0	1	0	0	1
JCT11126	46700	306	0	1	0	0	1
JCT11127	46700	308	0	1	0	0	1
JCT12000	46700	310	0	1	0	0	1
JCT12000	46705	310	0	1	0	0	1
JCT12000	46706	310	0	1	0	0	1
JCT12001	46700	311	3	1	0	0	1
JCT12002	46700	311	4	1	0	0	1
JCT12002	46705	311	4	1	0	0	1
JCT12002	46706	311	4	1	0	0	1
JCT12003	46700	311	5	1	0	0	1
JCT12004	46700	311	6	1	0	0	1
JCT12005	46700	311	7	1	0	0	1
JCT12006	46700	312	5	1	0	0	1
JCT12007	46700	312	6	1	0	0	1
JCT12008	46700	312	7	1	0	0	1
JCT12009	46700	313	0	1	0	0	1
JCT12010	46700	314	0	1	0	0	1
JCT12011	46700	315	0	1	0	0	1
JCT12012	46700	316	0	1	0	0	1
JCT12013	46700	317	0	1	0	0	1
JCT12014	46700	318	0	1	0	0	1
JCT12015	46700	319	0	1	0	0	1
JCT12016	46700	320	0	1	0	0	1
JCT12017	46700	321	0	1	0	0	1
JCT12018	46700	322	0	1	0	0	1
JCT12019	46700	323	0	1	0	0	1
JCT12020	46700	324	0	1	0	0	1
JCT12021	46700	325	0	1	0	0	1
JCT12022	46700	326	0	1	0	0	1
JCT12023	46700	327	0	1	0	0	1
JCT12024	46700	328	0	1	0	0	1
JCT12025	46700	329	0	1	0	0	1
JCT12026	46700	330	0	1	0	0	1
JCT12027	46700	331	0	1	0	0	1
JCT12028	46700	332	0	1	0	0	1
JCT12029	46700	333	0	1	0	0	1
JCT12030	46700	334	0	1	0	0	1
JCT12031	46700	335	0	1	0	0	1
JCT12032	46700	336	0	1	0	0	1
JCT12033	46700	337	0	1	0	0	1
JCT12034	46700	339	0	1	0	0	1
JCT12035	46700	341	0	1	0	0	1
JCT12035	46705	341	0	1	0	0	1
JCT12036	46700	343	0	1	0	0	1
JCT12036	46706	343	0	1	0	0	1
JCT12037	46700	345	0	1	0	0	1
JCT12038	46700	346	0	1	0	0	1
JCT12039	46700	347	0	1	0	0	1
JCT12040	46700	348	0	1	0	0	1
JCT12041	46700	349	0	1	0	0	1
JCT12042	46700	350	0	1	0	0	1
JCT12043	46700	351	0	1	0	0	1
JCT12044	46700	352	0	1	0	0	1
JCT12045	46700	353	0	1	0	0	1
JCT12046	46700	354	0	1	0	0	1
JCT12047	46700	355	0	1	0	0	1
JCT12048	46700	356	0	1	0	0	1
JCT12049	46700	357	0	1	0	0	1
JCT12050	46700	358	0	1	0	0	1
JCT12051	46700	359	0	1	0	0	1
JCT12052	46700	360	0	1	0	0	1
JCT12053	46700	361	0	1	0	0	1
JCT12054	46700	362	0	1	0	0	1
JCT12055	46700	363	0	1	0	0	1
JCT12056	46700	364	0	1	0	0	1
JCT12057	46700	365	0	1	0	0	1
JCT12058	46700	366	0	1	0	0	1
JCT12059	46700	367	0	1	0	0	1
JCT12060	46700	368	0	1	0	0	1
JCT12061	46700	369	0	1	0	0	1
JCT12062	46700	370	0	1	0	0	1
JCT12063	46700	371	0	1	0	0	1
JCT12064	46700	372	0	1	0	0	1
JCT12065	46700	373	0	1	0	0	1
JCT12066	46700	374	0	1	0	0	1
JCT12067	46700	375	0	1	0	0	1
JCT12068	46700	376	0	1	0	0	1
JCT12069	46700	377	0	1	0	0	1
JCT12070	46700	378	0	1	0	0	1
JCT12071	46700	379	0	1	0	0	1
JCT12072	46700	380	0	1	0	0	1
JCT12073	46700	381	0	1	0	0	1
JCT12074	46700	382	0	1	0	0	1
JCT12075	46700	383	0	1	0	0	1
JCT12076	46700	384	0	1	0	0	1
JCT12077	46700	385	0	1	0	0	1
JCT12078	46700	386	0	1	0	0	1
JCT12079	46700	387	0	1	0	0	1
JCT12080	46700	388	0	1	0	0	1
JCT12081	46700	389	0	1	0	0	1
JCT12082	46700	390	0	1	0	0	1
JCT12083	46700	391	0	1	0	0	1
JCT12084	46700	392	0	1	0	0	1
JCT12085	46700	393	0	1	0	0	1
JCT12086	46700	394	0	1	0	0	1
JCT12087	46700	395	0	1	0	0	1
JCT12088	46700	396	0	1	0	0	1
JCT12089	46700	397	0	1	0	0	1
JCT12090	46700	398	0	1	0	0	1
JCT12091	46700	399	0	1	0	0	1
JCT12092	46700	400	0	1	0	0	1
JCT12093	46700	401	0	1	0	0	1
JCT12094	46700	402	0	1	0	0	1
JCT12095	46700	403	0	1	0	0	1
JCT12096	46700	404	0	1	0	0	1
JCT12097	46700	405	0	1	0	0	1
JCT12098	46700	406	0	1	0	0	1
JCT12099	46700	407	0	1	0	0	1
JCT12100	46700	408	0	1	0	0	1
JCT12101	46700	409	0	1	0	0	1
JCT12102	46700	410	0	1	0	0	1
JCT12103	46700	411	0	1	0	0	1
JCT12104	46700	412	0	1	0	0	1
JCT12105	46700	413	0	1	0	0	1
JCT12106	46700	414	0	1	0	0	1
JCT12107	46700	415	0	1	0	0	1
JCT12108	46700	416	0	1	0	0	1
JCT12109	46700	417	0	1	0	0	1
JCT12110	46700	418	0	1	0	0	1
JCT12111	46700	419	0	1	0	0	1
JCT12112	46700	420	0	1	0	0	1
JCT12113	46700	421	0	1	0	0	1
JCT12114	46700	422	0	1	0	0	1
JCT12115	46700	423	0	1	0	0	1
JCT12116	46700	424	0	1	0	0	1
JCT12117	46700	425	0	1	0	0	1
JCT12118	46700	426	0	1	0	0	1
JCT12119	46700	427	0	1	0	0	1
JCT12120	46700	428	0	1	0	0	1
JCT12121	46700	429	6	1	0	0	1
JCT12122	46700	429	7	1	0	0	1
JCT12123	46700	430	0	1	0	0	1
JCT12124	46700	432	0	1	0	0	1
JCT12125	46700	434	0	1	0	0	1
JCT12126	46700	436	0	1	0	0	1
JCT12127	46700	438	0	1	0	0	1
JCT13000	46700	440	0	1	0	0	1
JCT13001	46700	444	0	1	0	0	1
JCT13002	46700	448	0	1	0	0	1
JCT13003	46700	452	0	1	0	0	1
JCT13003	46707	452	0	1	0	0	1
JCT13003	46708	452	0	1	0	0	1
JCT13004	46700	456	0	1	0	0	1
JCT13005	46700	460	0	1	0	0	1
JCT13006	46700	464	0	1	0	0	1
JCT13007	46700	468	0	1	0	0	1
JCT13008	46700	472	0	1	0	0	1
JCT13008	46707	472	0	1	0	0	1
JCT13008	46708	472	0	1	0	0	1
JCT13009	46700	476	0	1	0	0	1
JCT13009	46707	476	0	1	0	0	1
JCT13009	46708	476	0	1	0	0	1
JCT13010	46700	480	0	1	0	0	1
JCT13011	46700	484	0	1	0	0	1
JCT13012	46700	488	0	1	0	0	1
JCT13013	46700	492	0	1	0	0	1
JCT13014	46700	496	0	1	0	0	1
JCT13015	46700	500	0	1	0	0	1
JCT13016	46700	504	0	1	0	0	1
JCT13017	46700	508	0	1	0	0	1
JCT13018	46700	512	0	1	0	0	1
JCT13019	46700	516	0	1	0	0	1
JCT13020	46700	520	0	1	0	0	1
JCT20000	46700	529	7	1	0	0	1
JCT20001	46700	531	1	1	0	0	1
JCT20002	46700	531	6	1	0	0	1
JCT20003	46700	533	2	1	0	0	1
JCT20004	46700	534	5	1	0	0	1
JCT20005	46700	536	0	1	0	0	1
JCT20006	46700	537	0	1	0	0	1
JCT20007	46700	538	0	1	0	0	1
JCT20008	46700	539	0	1	0	0	1
JCT20009	46700	542	0	1	0	0	1
JCT20010	46700	543	0	1	0	0	1
JCT20011	46700	545	0	1	0	0	1
JCT20012	46700	547	0	1	0	0	1
JCT20013	46700	548	0	1	0	0	1
JCT20014	46700	548	1	1	0	0	1
JCT20015	46700	549	2	1	0	0	1
JCT20015	46701	549	2	1	0	0	1
JCT20015	46702	549	2	1	0	0	1
JCT20016	46700	551	6	1	0	0	1
JCT20016	46701	551	6	1	0	0	1
JCT20016	46702	551	6	1	0	0	1
JCT20017	46700	552	0	1	0	0	1
JCT20018	46700	552	1	1	0	0	1
JCT20019	46700	553	2	1	0	0	1
JCT20019	46701	553	2	1	0	0	1
JCT20019	46702	553	2	1	0	0	1
JCT20020	46700	555	6	1	0	0	1
JCT20020	46701	555	6	1	0	0	1
JCT20020	46702	555	6	1	0	0	1
JCT20021	46700	556	0	1	0	0	1
JCT20022	46700	556	1	1	0	0	1
JCT20023	46700	557	2	1	0	0	1
JCT20023	46701	557	2	1	0	0	1
JCT20023	46702	557	2	1	0	0	1
JCT20024	46700	559	6	1	0	0	1
JCT20024	46701	559	6	1	0	0	1
JCT20024	46702	559	6	1	0	0	1
JCT20025	46700	560	0	1	0	0	1
JCT20026	46700	560	1	1	0	0	1
JCT20027	46700	561	2	1	0	0	1
JCT20027	46701	561	2	1	0	0	1
JCT20027	46702	561	2	1	0	0	1
JCT20028	46700	563	6	1	0	0	1
JCT20028	46701	563	6	1	0	0	1
JCT20028	46702	563	6	1	0	0	1
JCT20029	46700	564	0	1	0	0	1
JCT20030	46700	565	4	1	0	0	1
JCT20031	46700	568	0	1	0	0	1
JCT20032	46700	569	4	1	0	0	1
JCT20033	46700	572	0	1	0	0	1
JCT20034	46700	573	4	1	0	0	1
JCT20035	46700	576	0	1	0	0	1
JCT20036	46700	577	4	1	0	0	1
JCT20037	46700	580	2	1	0	0	1
JCT20038	46700	581	7	1	0	0	1
JCT20039	46700	583	1	1	0	0	1
JCT20040	46700	583	7	1	0	0	1
JCT20041	46700	585	7	1	0	0	1
JCT20042	46700	586	0	1	0	0	1
JCT20042	46701	586	0	1	0	0	1
JCT20043	46700	587	0	1	0	0	1
JCT20043	46702	587	0	1	0	0	1
JCT20044	46700	591	2	1	0	0	1
JCT20045	46700	591	3	1	0	0	1
JCT20046	46700	591	4	1	0	0	1
JCT20047	46700	591	6	1	0	0	1
JCT20048	46700	592	3	1	0	0	1
JCT20049	46700	593	6	1	0	0	1
JCT20050	46700	594	4	1	0	0	1
JCT20051	46700	595	2	1	0	0	1
JCT20052	46700	595	3	1	0	0	1
JCT20053	46700	595	4	1	0	0	1
JCT20054	46700	595	6	1	0	0	1
JCT20055	46700	596	3	1	0	0	1
JCT20056	46700	597	6	1	0	0	1
JCT20057	46700	598	4	1	0	0	1
JCT20058	46700	599	2	1	0	0	1
JCT20059	46700	599	3	1	0	0	1
JCT20060	46700	599	4	1	0	0	1
JCT20061	46700	599	6	1	0	0	1
JCT20062	46700	600	3	1	0	0	1
JCT20063	46700	601	6	1	0	0	1
JCT20064	46700	602	4	1	0	0	1
JCT20065	46700	603	2	1	0	0	1
JCT20066	46700	603	3	1	0	0	1
JCT20067	46700	603	4	1	0	0	1
JCT20068	46700	603	6	1	0	0	1
JCT20069	46700	604	3	1	0	0	1
JCT20070	46700	605	6	1	0	0	1
JCT20071	46700	606	4	1	0	0	1
JCT20072	46700	607	2	1	0	0	1
JCT20073	46700	607	3	1	0	0	1
JCT20074	46700	607	4	1	0	0	1
JCT20075	46700	607	6	1	0	0	1
JCT20076	46700	608	3	1	0	0	1
JCT20077	46700	609	6	1	0	0	1
JCT20078	46700	610	4	1	0	0	1
JCT20079	46700	611	2	1	0	0	1
JCT20080	46700	611	3	1	0	0	1
JCT20081	46700	611	4	1	0	0	1
JCT20082	46700	611	6	1	0	0	1
JCT20083	46700	612	3	1	0	0	1
JCT20084	46700	613	6	1	0	0	1
JCT20085	46700	614	4	1	0	0	1
JCT20086	46700	615	2	1	0	0	1
JCT20087	46700	615	3	1	0	0	1
JCT20088	46700	615	4	1	0	0	1
JCT20089	46700	615	6	1	0	0	1
JCT20090	46700	616	3	1	0	0	1
JCT20091	46700	617	6	1	0	0	1
JCT20092	46700	618	4	1	0	0	1
JCT20093	46700	619	2	1	0	0	1
JCT20094	46700	619	3	1	0	0	1
JCT20095	46700	619	4	1	0	0	1
JCT20096	46700	619	6	1	0	0	1
JCT20097	46700	620	3	1	0	0	1
JCT20098	46700	621	6	1	0	0	1
JCT20099	46700	622	4	1	0	0	1
JCT20100	46700	623	2	1	0	0	1
JCT20101	46700	623	3	1	0	0	1
JCT20102	46700	623	4	1	0	0	1
JCT20103	46700	623	6	1	0	0	1
JCT20104	46700	624	3	1	0	0	1
JCT20105	46700	625	6	1	0	0	1
JCT20106	46700	626	4	1	0	0	1
JCT20107	46700	627	2	1	0	0	1
JCT20108	46700	627	3	1	0	0	1
JCT20109	46700	627	4	1	0	0	1
JCT20110	46700	627	6	1	0	0	1
JCT20111	46700	628	3	1	0	0	1
JCT20112	46700	629	6	1	0	0	1
JCT20113	46700	630	4	1	0	0	1
JCT20114	46700	631	2	1	0	0	1
JCT20115	46700	631	3	1	0	0	1
JCT20116	46700	631	4	1	0	0	1
JCT20117	46700	631	6	1	0	0	1
JCT20118	46700	632	3	1	0	0	1
JCT20119	46700	633	6	1	0	0	1
JCT20120	46700	634	4	1	0	0	1
JCT20121	46700	635	2	1	0	0	1
JCT20122	46700	635	3	1	0	0	1
JCT20123	46700	635	4	1	0	0	1
JCT20124	46700	635	6	1	0	0	1
JCT20125	46700	636	3	1	0	0	1
JCT20126	46700	637	6	1	0	0	1
JCT20127	46700	638	4	1	0	0	1
JCT20128	46700	639	2	1	0	0	1
JCT20129	46700	639	3	1	0	0	1
JCT20130	46700	639	4	1	0	0	1
JCT20131	46700	639	6	1	0	0	1
JCT20132	46700	640	3	1	0	0	1
JCT20133	46700	641	6	1	0	0	1
JCT20134	46700	642	4	1	0	0	1
JCT20135	46700	643	2	1	0	0	1
JCT20136	46700	643	3	1	0	0	1
JCT20137	46700	643	4	1	0	0	1
JCT20138	46700	643	6	1	0	0	1
JCT20139	46700	644	3	1	0	0	1
JCT20140	46700	645	6	1	0	0	1
JCT20141	46700	646	4	1	0	0	1
JCT20142	46700	647	2	1	0	0	1
JCT20143	46700	647	3	1	0	0	1
JCT20144	46700	647	4	1	0	0	1
JCT20145	46700	647	6	1	0	0	1
JCT20146	46700	648	3	1	0	0	1
JCT20147	46700	649	6	1	0	0	1
JCT20148	46700	650	4	1	0	0	1
JCT20149	46700	651	2	1	0	0	1
JCT20150	46700	651	3	1	0	0	1
JCT20151	46700	651	4	1	0	0	1
JCT20152	46700	651	6	1	0	0	1
JCT20153	46700	652	3	1	0	0	1
JCT20154	46700	653	6	1	0	0	1
JCT20155	46700	654	4	1	0	0	1
JCT20156	46700	655	2	1	0	0	1
JCT20157	46700	655	3	1	0	0	1
JCT20158	46700	655	4	1	0	0	1
JCT20159	46700	655	6	1	0	0	1
JCT20160	46700	656	3	1	0	0	1
JCT20161	46700	657	6	1	0	0	1
JCT20162	46700	658	4	1	0	0	1
JCT20163	46700	659	2	1	0	0	1
JCT20164	46700	659	3	1	0	0	1
JCT20165	46700	659	4	1	0	0	1
JCT20166	46700	659	6	1	0	0	1
